objectID,department,objectName,title,final_group
318617,The Michael C. Rockefeller Wing,Bottle,Runners Bottle,bottle
52923,Asian Art,Amphora,Amphora,amphora
37657,Asian Art,Jar,Jar,jar
449428,Islamic Art,Ewer,Ewer,pitcher
48774,Asian Art,Vase,Vase,vase
51008,Asian Art,Vase,Vase with Dragons and Waves,vase
47634,Asian Art,Wine bottle,Wine Bottle,bottle
41753,Asian Art,Bottle,Long-Necked Bottle with Design of Chinese Children Playing Outdoors,bottle
192800,European Sculpture and Decorative Arts,Vase with cover,Vase with cover,vase
671537,European Sculpture and Decorative Arts,Bottle,Bottle with a thistle medallion,bottle
449623,Islamic Art,Jar,Jar,jar
449402,Islamic Art,Jug,Jug,jug
199542,European Sculpture and Decorative Arts,Hot milk jug with cover,Hot milk jug with cover,jug
187750,European Sculpture and Decorative Arts,Jug,Jug,jug
46893,Asian Art,Jar,Jar,jar
52300,Asian Art,Bottle,Sake Bottle (Tokkuri) with Auspicious Patterns,bottle
453349,Islamic Art,Ewer,Ewer,pitcher
46713,Asian Art,Vase,Vase with animal-mask handles,vase
308459,The Michael C. Rockefeller Wing,Bottle,"Double Spout Bottle, Bird",bottle
52033,Asian Art,Covered jar,Covered Jar,jar
205100,European Sculpture and Decorative Arts,Harvest jug,Harvest jug,jug
451871,Islamic Art,Vase,Vase with Scrolling Vines,vase
46541,Asian Art,Bottle vase,Bottle vase,vase
47510,Asian Art,Vase,Vase,vase
42370,Asian Art,Ewer,Ewer in Shape of Tibetan Monk’s Cap,pitcher
47869,Asian Art,Vase,Vase,vase
449420,Islamic Art,Jar,Jar,jar
46546,Asian Art,Vase,Vase,vase
46948,Asian Art,Vase,Vase,vase
203278,European Sculpture and Decorative Arts,Vase,Hexagonal vase,vase
63085,Asian Art,Tea jar,Tea jar,jar
44428,Asian Art,Jar,Jar with Two Loop Handles (Hu),jar
48573,Asian Art,Covered vase,Covered Vase,vase
201408,European Sculpture and Decorative Arts,Pharmacy jar with cover,Pharmacy jar with cover,jar
47866,Asian Art,Bottle,Bottle with Dragons,bottle
449880,Islamic Art,Ewer,Ewer,pitcher
49360,Asian Art,Vase,Vase,vase
50350,Asian Art,Bottle,Bottle with  Pine Tree,bottle
48655,Asian Art,Jar with cover,Jar with Cover,jar
463529,Medieval Art,Jug,Jug with Eagle,jug
239355,European Sculpture and Decorative Arts,Vase,Vase,vase
47402,Asian Art,Vase,Meiping vase with plum blossoms and bamboo,vase
316782,The Michael C. Rockefeller Wing,Jar,Jar,jar
42308,Asian Art,Bottle,Flask-shaped bottle decorated with peonies,bottle
46987,Asian Art,Bottle,Bottle,bottle
39524,Asian Art,Ewer,Amphora,amphora
197220,European Sculpture and Decorative Arts,Albarello,Storage Jar (Albarello),jar
49316,Asian Art,Jar,Octagonal Jar with Decoration of Flowering Cherry and Chrysanthemum,jar
48316,Asian Art,Ewer,Ewer,pitcher
307619,The Michael C. Rockefeller Wing,Bottle,Incised Painted Jar with Single Spout,bottle
308627,The Michael C. Rockefeller Wing,Bottle,"Bottle, Feline Face",bottle
308303,The Michael C. Rockefeller Wing,Bottle,Bottle,bottle
444463,Islamic Art,Vase,Vase in the Form of a Double Gourd,vase
49850,Asian Art,Vase,Vase,vase
46791,Asian Art,Vase,Vase,vase
42469,Asian Art,Jar,Jar with abstract floral design,jar
468168,Medieval Art,Pharmacy jar,Pharmacy Jar,jar
50819,Asian Art,Vase,Vase,vase
47062,Asian Art,Jar,Jar with figures in a garden,jar
199285,European Sculpture and Decorative Arts,Milk jug,Milk jug,jug
314523,The Michael C. Rockefeller Wing,Vessel,Cylindrical Vessel,vessel
62905,Asian Art,Water jar,Water jar,jar
448826,Islamic Art,Jug,Jug,jug
48621,Asian Art,Vase,Vase with cranes and peaches,vase
451879,Islamic Art,Ewer,Ewer,pitcher
42400,Asian Art,Flask,Flask,flask
47682,Asian Art,Bottle,Bottle,bottle
62697,Asian Art,Bottle,Bottle,bottle
670990,Asian Art,Jar,Large Storage Jar (Ōtsubo),jar
51232,Asian Art,Vase,Vase,vase
205922,European Sculpture and Decorative Arts,Vase,Vase,vase
42550,Asian Art,Vase,Vase,vase
42354,Asian Art,Vase,Vase with landscape scenes,vase
47203,Asian Art,Jar,Jar,jar
48772,Asian Art,Covered jar,Covered jar with lions,jar
448186,Islamic Art,Jar,Jar,jar
45847,Asian Art,Jar,Jar with animals and flowers,jar
206393,European Sculpture and Decorative Arts,Vase,Vase,vase
194582,European Sculpture and Decorative Arts,Jug with cover,Jug with cover,jug
46627,Asian Art,Vase,Vase with Butterflies,vase
308723,The Michael C. Rockefeller Wing,Bottle,Feline Bottle,bottle
185900,European Sculpture and Decorative Arts,Puzzle jug,Puzzle jug,jug
447130,Islamic Art,Ewer,Ewer,pitcher
47137,Asian Art,Jar,Jar,jar
449659,Islamic Art,Ewer,Ewer,pitcher
48771,Asian Art,Vase,Vase,vase
44690,Asian Art,Jar,Jar (Guan),jar
468398,Medieval Art,Jug,Jug,jug
62598,Asian Art,Tea jar,Tea Jar,jar
48254,Asian Art,Vase,Meiping vase,vase
46642,Asian Art,Vase,Meiping vase,vase
47149,Asian Art,Water bottle,Water Bottle,bottle
204370,European Sculpture and Decorative Arts,Pitcher,Pitcher,pitcher
309387,The Michael C. Rockefeller Wing,Bottle,Figure Vessel,bottle
45880,Asian Art,Vase,Vase,vase
204383,European Sculpture and Decorative Arts,Jug,Jug,jug
48128,Asian Art,Covered ewer,Covered ewer with floral patterns,pitcher
308441,The Michael C. Rockefeller Wing,Bottle,Bridge and Double Spout Bottle with Guilloche,bottle
449418,Islamic Art,Jug,Jug,jug
47108,Asian Art,Jar,Jar for Sweets,jar
39576,Asian Art,Water jar,Water Jar,jar
52930,Asian Art,Vase,Vase,vase
52711,Asian Art,Vase,Vase,vase
471747,The Cloisters,Vase,Handled Vase,vase
308426,The Michael C. Rockefeller Wing,Bottle,"Bottle, Feline face",bottle
308456,The Michael C. Rockefeller Wing,Bottle,Monkey Bottle,bottle
309360,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Couple,bottle
770934,European Sculpture and Decorative Arts,Moon flask,Red and white floral pattern moon flask,flask
42541,Asian Art,Jar,Jar,jar
52021,Asian Art,Vase,Prunus Vase,vase
444873,Islamic Art,Bottle,Bottle,bottle
48640,Asian Art,Jar,Jar with lotus scrolls,jar
309353,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Couple,bottle
446283,Islamic Art,Ewer,Ewer with Molded Inscriptions and Figures on Horseback,pitcher
47254,Asian Art,Vase,Miniature Vase,vase
208035,European Sculpture and Decorative Arts,Vase,Vase,vase
48285,Asian Art,Vase,Vase with ladies and plants,vase
770951,European Sculpture and Decorative Arts,Vase,Cuboid vase,vase
63084,Asian Art,Tea jar,Tea jar,jar
309439,The Michael C. Rockefeller Wing,Bottle,Warrior Bottle,bottle
205328,European Sculpture and Decorative Arts,Scent bottle,Scent bottle,bottle
208806,European Sculpture and Decorative Arts,Pilgrim bottle,Pilgrim bottle,bottle
49319,Asian Art,Baluster jar,Large Baluster Jar with Phoenix and Figure of Hawk on Lid,jar
309518,The Michael C. Rockefeller Wing,Bottle,Stirrup-spout bottle with figure carrying deer,bottle
48411,Asian Art,Jar,Jar with two lugs,jar
450480,Islamic Art,Bottle,Luster-Painted Bottle,bottle
47395,Asian Art,Wine bottle,Wine bottle,bottle
42424,Asian Art,Vase,Vase,vase
771035,European Sculpture and Decorative Arts,Vase,Vase,vase
308584,The Michael C. Rockefeller Wing,Bottle,Bottle with Incised Designs,bottle
468526,The Cloisters,Pharmacy jar,Pharmacy Jar,jar
449067,Islamic Art,Jug,Jug,jug
57438,Asian Art,Bottle,Bottle,bottle
208122,European Sculpture and Decorative Arts,Pomade pot,Pomade pot,pot
47723,Asian Art,Vase,Vase with poem and mythical beast,vase
199273,European Sculpture and Decorative Arts,Hot milk jug,Hot milk jug,jug
62694,Asian Art,Jar,Jar with Ivory Lid,jar
42192,Asian Art,Vase,Vase with dragon amid clouds,vase
199752,European Sculpture and Decorative Arts,Vase,Two-handled vase,vase
199261,European Sculpture and Decorative Arts,Cream jug,Cream jug,jug
449557,Islamic Art,Jar,Jar,jar
446673,Islamic Art,Jar,Jar,jar
231832,European Sculpture and Decorative Arts,Vase,Vase soliflore,vase
44427,Asian Art,Jar,Jar with Spiral Decoration and Cross Hatching,jar
308492,The Michael C. Rockefeller Wing,Jar,Blackware Vessel with Incised Patterns,jar
770922,European Sculpture and Decorative Arts,Moon flask,Moon flask with Japanese woman,flask
444507,Islamic Art,Bottle,Bottle,bottle
308530,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Tattoed Head,bottle
49189,Asian Art,Vase,Bottle with Daoist Immortals,bottle
451361,Islamic Art,Vase,Vase,vase
52304,Asian Art,Wine bottle,Wine bottle,bottle
46946,Asian Art,Vase,Vase,vase
197571,European Sculpture and Decorative Arts,Cream jug,Cream jug,jug
449744,Islamic Art,Ewer,Ewer,pitcher
308648,The Michael C. Rockefeller Wing,Bottle,Double Spout and Bridge Bottle with Bird,bottle
452920,Islamic Art,Ewer,Ring-Shaped Ewer,pitcher
310193,The Michael C. Rockefeller Wing,Bottle,"Bottle, Geometric Designs",bottle
48637,Asian Art,Vase,Vase with immortals,vase
51032,Asian Art,Vase,Vase,vase
667254,Asian Art,Vase,Flower vase,vase
45868,Asian Art,Jar,Jar,jar
52046,Asian Art,Vase,Vase,vase
47280,Asian Art,Vase,Vase,vase
198941,European Sculpture and Decorative Arts,Storage jar,Storage jar (albarello) for mostarda,jar
465831,Medieval Art,Jar,Jar,jar
63189,Asian Art,Covered jar,Small Covered Jar with Design of Cherry Blossoms and Lambrequin Border,jar
765030,Medieval Art,Jug,Jug with Finely-Dressed Woman,jug
47353,Asian Art,Vase,Vase with Lion-Shaped Handles and Cranes amid Clouds,vase
448968,Islamic Art,Jar,Jar,jar
44742,Asian Art,Jar,Jar,jar
52810,Asian Art,Vase,Vase decorated with cranes amid clouds,vase
461497,Robert Lehman Collection,Vase,Small vase,vase
52753,Asian Art,Jar,Jar with scene of Wang Xizhi (303–361) watching geese,jar
42341,Asian Art,Vase,Vase with Magnolias,vase
48595,Asian Art,Vase,Vase,vase
308600,The Michael C. Rockefeller Wing,Bottle,Double Spout and Bridge Bottle with Bird Head,bottle
449362,Islamic Art,Jug,Jug,jug
49825,Asian Art,Covered jar,Covered Jar,jar
63103,Asian Art,Water pot,Water pot,pot
47720,Asian Art,Bottle,Bottle,bottle
310205,The Michael C. Rockefeller Wing,Bottle,"Bottle, Anthropomorphic Crab",bottle
63136,Asian Art,Tea jar,Tea jar,jar
51179,Asian Art,Vase,Vase in the shape of a gourd,vase
312935,The Michael C. Rockefeller Wing,Vessel,Bird jar,jar
449747,Islamic Art,Ewer,Ewer,pitcher
199415,European Sculpture and Decorative Arts,Jug,Jug,jug
770941,European Sculpture and Decorative Arts,Moon flask,Moon flask with mosquito motif,flask
37478,Asian Art,Covered jar,Covered Jar,jar
53856,Asian Art,Vase,Miniature Vase,vase
194587,European Sculpture and Decorative Arts,Jar,Screw-top jar (Schraubflasche),jar
205919,European Sculpture and Decorative Arts,Vase,Vase,vase
444486,Islamic Art,Vase,Vase,vase
52067,Asian Art,Covered jar,Covered Jar,jar
49136,Asian Art,Jar,Jar,jar
667258,Asian Art,Sake bottle,Sake bottle with chrysanthemums,bottle
199372,European Sculpture and Decorative Arts,Bottle cooler,Bottle cooler,bottle
62638,Asian Art,Jar,Jar,jar
449555,Islamic Art,Ewer,Ewer,pitcher
308577,The Michael C. Rockefeller Wing,Jar,Jar,jar
49268,Asian Art,Jar,Jar in Meiping Shape with Incised Floral Design,jar
47784,Asian Art,Vase,Vase,vase
207123,European Sculpture and Decorative Arts,Scent bottle,Scent bottle,bottle
52942,Asian Art,Bottle,Bottle,bottle
42209,Asian Art,Bottle,Moon-Shaped Bottle,bottle
52400,Asian Art,Bottle,Bottle,bottle
49323,Asian Art,Sake bottle,Sake Bottle in the Shape of a Gourd,bottle
47295,Asian Art,Vase,Vase with dragons,vase
62722,Asian Art,Covered pot,Water Jar with Plum Tree,jar
196601,European Sculpture and Decorative Arts,Jar with cover,Jar with cover,jar
770973,European Sculpture and Decorative Arts,Ewer,Ewer with quatrefoil motifs,pitcher
47973,Asian Art,Vase,Vase,vase
318291,The Michael C. Rockefeller Wing,Jar,"Jar, Geometric Pattern",jar
47757,Asian Art,Vase,Vase,vase
49833,Asian Art,Covered jar,Covered Jar,jar
319570,The Michael C. Rockefeller Wing,Bottle,Owl Bottle,bottle
50362,Asian Art,Jar with cover,Squared Jar with Cover (Fanghu),jar
52806,Asian Art,Vase,Vase,vase
62684,Asian Art,Bottle,Bottle,bottle
37558,Asian Art,Ewer,Ewer in the Form of a Phoenix,pitcher
770913,European Sculpture and Decorative Arts,Moon flask,Moon flask with Islamicizing floral motifs,flask
47806,Asian Art,Bottle,Bottle,bottle
449404,Islamic Art,Jug,Jug,jug
195780,European Sculpture and Decorative Arts,Jug,Jug,jug
316875,The Michael C. Rockefeller Wing,Jar,Jar,jar
50824,Asian Art,Vase,Vase with Daoist Immortals,vase
310601,The Michael C. Rockefeller Wing,Vessel,Vessel with ritual scene,vessel
309331,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Figure,bottle
316175,The Michael C. Rockefeller Wing,Bottle,Stirrup-spout bottle with mouse,bottle
63122,Asian Art,Tea jar,Tea jar,jar
206796,European Sculpture and Decorative Arts,Ewer,Ewer,pitcher
51206,Asian Art,Vase,Vase,vase
770969,European Sculpture and Decorative Arts,Ewer,Ewer with twisted trunk handle,pitcher
42293,Asian Art,Oil bottle,Oil bottle decorated with peonies and chrysanthemums,bottle
52043,Asian Art,Vase,Vase,vase
47621,Asian Art,Vase,"Meiping vase  with peaches, pomegranades, and fingered citrons",vase
42011,Asian Art,Bottle,Bottle with cloud scrolls,bottle
63102,Asian Art,Tea jar with cover,Tea jar with cover,jar
769061,Islamic Art,Jar,Miniature Jar,jar
44728,Asian Art,Jar,Jar (Guan),jar
771063,European Sculpture and Decorative Arts,Lidded jar,Lidded jar,jar
47306,Asian Art,Vase,Hexagonal vase with stylized phoenix handles,vase
62545,Asian Art,Tea jar,Tea Jar,jar
309354,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Couple,bottle
48776,Asian Art,Vase,Vase with figural scene,vase
460175,Robert Lehman Collection,Vase,Vase (vaso),vase
310520,The Michael C. Rockefeller Wing,Bottle,Urpu (jar),bottle
62943,Asian Art,Sake bottle,Sake bottle,bottle
449634,Islamic Art,Ewer,Ewer,pitcher
62606,Asian Art,Bottle,Bottle,bottle
477741,Medieval Art,Jug,Jug with Handle,jug
57406,Asian Art,Jar,Jar,jar
48305,Asian Art,Bottle vase,Bottle vase with dragon,vase
198974,European Sculpture and Decorative Arts,Pharmacy jar with cover,Lidded pharmacy jar with the personification of Fortuna,jar
449357,Islamic Art,Flask,Flask with Molded Decoration,flask
194479,European Sculpture and Decorative Arts,Jug,Jug,jug
463709,Medieval Art,Jug,Jug,jug
47157,Asian Art,Bottle,Bottle,bottle
45861,Asian Art,Vase with cover,Vase with cover,vase
50548,Asian Art,Bottle vase,Bottle Vase,vase
47214,Asian Art,Vase,Vase,vase
478437,Medieval Art,Vase,Vase,vase
48809,Asian Art,Bottle and cover,Bottle and cover,bottle
198432,European Sculpture and Decorative Arts,Jug,Jug with portrait of Frederick the Great,jug
308355,The Michael C. Rockefeller Wing,Bottle,"Double Spout Bottle, Felines",bottle
193062,European Sculpture and Decorative Arts,Jug,Jug,jug
309495,The Michael C. Rockefeller Wing,Bottle,"Jar, Fat Figure",bottle
52215,Asian Art,Jar,Small Jar,jar
207776,European Sculpture and Decorative Arts,Pitcher,Pitcher,pitcher
308602,The Michael C. Rockefeller Wing,Bottle,Single Spout Bottle with Resin Paint,bottle
460263,Robert Lehman Collection,Ring flask,Ring flask (fiasca d'anello),flask
447275,Islamic Art,Bottle,Bottle,bottle
48546,Asian Art,Vase,Vase,vase
308884,The Michael C. Rockefeller Wing,Bottle,Single Spout Monkey Figure Bottle with Strap Handle,bottle
460279,Robert Lehman Collection,Albarello,Maiolica: Apothecary jar (albarello),jar
63545,Asian Art,Jar,Wide-Mouthed Jar (Kame),jar
46755,Asian Art,Jar,Jar with flowers,jar
308883,The Michael C. Rockefeller Wing,Bottle,Seated Prisoner Single Spout Bottle,bottle
52624,Asian Art,Jar,Jar,jar
53157,Asian Art,Bottle,Recumbent bottle (Yokobe),bottle
45862,Asian Art,Amphora,Amphora with dragon-shaped handles,amphora
44688,Asian Art,Pitcher,Pitcher (Hu),pitcher
444948,Islamic Art,Bottle,Bottle,bottle
42317,Asian Art,Vase,Vase with Nine Peaches,vase
449736,Islamic Art,Ewer,Ewer,pitcher
48641,Asian Art,Bottle vase,Bottle vase with floral scrolls,vase
451763,Islamic Art,Ewer,Ewer,pitcher
309485,The Michael C. Rockefeller Wing,Bottle,Animal Bottle,bottle
48608,Asian Art,Vase,Square vase with scenes of four seasons,vase
309747,The Michael C. Rockefeller Wing,Bottle,Bridge and Spout Bottle in Animal Form,bottle
48216,Asian Art,Pot,Jar decorated with auspicious characters amid plants,jar
47313,Asian Art,Vase,Vase in the form of twin fish,vase
63548,Asian Art,Sake bottle,Sake Bottle (Tokkuri),bottle
193063,European Sculpture and Decorative Arts,Jug,Jug,jug
446903,Islamic Art,Jar,Jar,jar
49191,Asian Art,Vase,Large Vase with Cover and Design of Peacocks,vase
47281,Asian Art,Vase,Vase,vase
49272,Asian Art,Jar,Jar,jar
62757,Asian Art,Tea jar,Tea Jar,jar
47985,Asian Art,Jar,Small Jar (Kotsubo),jar
204046,European Sculpture and Decorative Arts,Jug,Jug,jug
307863,The Michael C. Rockefeller Wing,Bottle,Double-End Snake Bottle,bottle
680974,European Sculpture and Decorative Arts,Jar,Jar with the emblem of the Order of Saint Augustine,jar
53613,Asian Art,Freshwater jar (mizusashi),Freshwater Jar (Mizusashi),jar
57435,Asian Art,Bottle,Bottle,bottle
209256,European Sculpture and Decorative Arts,Jug,Jug,jug
46916,Asian Art,Vase,Meiping vase,vase
45845,Asian Art,Jar,Jar with floral sprays,jar
52975,Asian Art,Vase,Miniature vase with floral medallions,vase
52562,Asian Art,Flask,Flask with molded decoration,flask
310652,The Michael C. Rockefeller Wing,Bottle,Bottle with caiman,bottle
464680,Medieval Art,Jar,Pharmacy Jar,jar
449497,Islamic Art,Jar,Jar with Handles,jar
625629,Islamic Art,Vase,Vase,vase
50981,Asian Art,Vase,Vase,vase
444898,Islamic Art,Ewer,Ewer,pitcher
308294,The Michael C. Rockefeller Wing,Bottle,"Bottle, Falcon Head",bottle
198781,European Sculpture and Decorative Arts,Storage jar,Storage jar,jar
62937,Asian Art,Vase with lid,Vase with lid,vase
52685,Asian Art,Covered jar,Covered Jar,jar
629700,Asian Art,Freshwater jar (mizusashi),Freshwater jar,jar
48482,Asian Art,Vase,Vase,vase
37438,Asian Art,Vase with cover,Vase with Cover,vase
715459,Islamic Art,Vase,Ewer with Filter,pitcher
446217,Islamic Art,Vase,Pierced Blue Pot with Animals and Vegetal Scroll,pot
62763,Asian Art,Tea jar,Tea Jar,jar
317991,The Michael C. Rockefeller Wing,Vessel,Globular vessel with twine impressions,vessel
468169,Medieval Art,Pharmacy jar,Pharmacy Jar,jar
477748,Medieval Art,Vase,Vase,vase
